created_at,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,date_time,fetched_at
2020-10-14 11:24:54+00:00,Wed Oct 14 11:24:54 +0000 2020,1316339193224859648,1316339193224859648,"$AAPL, $AMC, $AMZN, $BA, $BAC, $C, $DBX, $EADSY, $F, $GS, $JNJ, $JPM, $LLY, $MSFT, $NFLX, $PPC, $REGN, $SQ, $T,… https://t.co/QsDnP8sl72",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,1,False,False,False,en,[],"[{'text': 'AAPL', 'indices': [0, 5]}, {'text': 'AMC', 'indices': [7, 11]}, {'text': 'AMZN', 'indices': [13, 18]}, {'text': 'BA', 'indices': [20, 23]}, {'text': 'BAC', 'indices': [25, 29]}, {'text': 'C', 'indices': [31, 33]}, {'text': 'DBX', 'indices': [35, 39]}, {'text': 'EADSY', 'indices': [41, 47]}, {'text': 'F', 'indices': [49, 51]}, {'text': 'GS', 'indices': [53, 56]}, {'text': 'JNJ', 'indices': [58, 62]}, {'text': 'JPM', 'indices': [64, 68]}, {'text': 'LLY', 'indices': [70, 74]}, {'text': 'MSFT', 'indices': [76, 81]}, {'text': 'NFLX', 'indices': [83, 88]}, {'text': 'PPC', 'indices': [90, 94]}, {'text': 'REGN', 'indices': [96, 101]}, {'text': 'SQ', 'indices': [103, 106]}, {'text': 'T', 'indices': [108, 110]}]",[],"[{'url': 'https://t.co/QsDnP8sl72', 'expanded_url': 'https://twitter.com/i/web/status/1316339193224859648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}]",en,recent,978735902859112448,978735902859112448,Adnan,AdnanAzam1986,NY. Chi. Canadian(GTA),"Venmo: @adnansark
Investor&Trader
-People lie but charts don't
-Specialty in technical analysis 
-Day/Swing trades
-Disclaimer: My calls/opinions-Not Advice",https://t.co/l3dJSWYcQd,"[{'url': 'https://t.co/l3dJSWYcQd', 'expanded_url': 'https://paypal.me/humbletrader?locale.x=en_US', 'display_url': 'paypal.me/humbletrader?l…', 'indices': [0, 23]}]",[],False,11869,272,194,Tue Mar 27 20:49:58 +0000 2018,2948,,,False,False,8384,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1292174859578023938/xe5y8LwZ_normal.jpg,https://pbs.twimg.com/profile_images/1292174859578023938/xe5y8LwZ_normal.jpg,https://pbs.twimg.com/profile_banners/978735902859112448/1600017299,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,2020-10-14 11:24:54,2020-10-14 14:26:36
2020-10-14 11:20:06+00:00,Wed Oct 14 11:20:06 +0000 2020,1316337983360991233,1316337983360991233,#covid #antibodies $srne $lly $regn sorento and regenerob so far so good but Eli Lilly may put some pressure today… https://t.co/2dyfCnpL4Y,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,False,en,"[{'text': 'covid', 'indices': [0, 6]}, {'text': 'antibodies', 'indices': [7, 18]}]","[{'text': 'srne', 'indices': [19, 24]}, {'text': 'lly', 'indices': [25, 29]}, {'text': 'regn', 'indices': [30, 35]}]",[],"[{'url': 'https://t.co/2dyfCnpL4Y', 'expanded_url': 'https://twitter.com/i/web/status/1316337983360991233', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",en,recent,1467206180,1467206180,Amin Chaoui MD,amin_chaoui,"Boston, MA","Citizen of the world, practice mindfulness, recognize patterns, make predictions for the future. Thoraco-abdominal and interventional radiologist",,,[],False,119,206,11,Wed May 29 12:53:32 +0000 2013,448,,,False,False,184,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1296049277123297281/aldLxJEh_normal.jpg,https://pbs.twimg.com/profile_images/1296049277123297281/aldLxJEh_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,2020-10-14 11:20:06,2020-10-14 14:26:36
2020-10-14 11:16:00+00:00,Wed Oct 14 11:16:00 +0000 2020,1316336951729876993,1316336951729876993,"Webull is the BEST brokerage!

- ONLY Broker with 16 HOUR trading days! (4AM-8PM)
- FREE 3-Month Subscription of Le… https://t.co/2AW9gf4U7W",True,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,[],[],[],"[{'url': 'https://t.co/2AW9gf4U7W', 'expanded_url': 'https://twitter.com/i/web/status/1316336951729876993', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",en,recent,1290151060791844866,1290151060791844866,Tom Retino,RetinoTom,,Investor for the people. Bull up or bear down. DM me with any questions you might have! I’m an honest trader not a delusional one. These are all my opinions.,,,[],False,50,7,0,Mon Aug 03 05:02:47 +0000 2020,3,,,False,False,1278,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1290151478875783168/0pb9e3XY_normal.jpg,https://pbs.twimg.com/profile_images/1290151478875783168/0pb9e3XY_normal.jpg,https://pbs.twimg.com/profile_banners/1290151060791844866/1596431168,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,2020-10-14 11:16:00,2020-10-14 14:26:36
2020-10-14 11:15:47+00:00,Wed Oct 14 11:15:47 +0000 2020,1316336896172331013,1316336896172331013,"Wall Street Breakfast: Sizing Up Bank Earnings
@Sanostro #Quant #Trading #Signals https://t.co/VfhEVvmfpW… https://t.co/8IDvWqHT01",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,,,,,False,0,0,False,False,False,en,"[{'text': 'Quant', 'indices': [57, 63]}, {'text': 'Trading', 'indices': [64, 72]}, {'text': 'Signals', 'indices': [73, 81]}]",[],"[{'screen_name': 'Sanostro', 'name': 'SYGNAL (Investment Intelligence Marketplace)', 'id': 3044540619, 'id_str': '3044540619', 'indices': [47, 56]}]","[{'url': 'https://t.co/VfhEVvmfpW', 'expanded_url': 'http://alpha.sanostro.com', 'display_url': 'alpha.sanostro.com', 'indices': [82, 105]}, {'url': 'https://t.co/8IDvWqHT01', 'expanded_url': 'https://twitter.com/i/web/status/1316336896172331013', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",en,recent,2794160177,2794160177,Godefroy Schrago,GodefroySchrago,"Zurich, Suisse",Building a marketplace for #investment #intelligence https://t.co/pqtg5q3JSM,https://t.co/pqtg5q3JSM,"[{'url': 'https://t.co/pqtg5q3JSM', 'expanded_url': 'http://alpha.sanostro.com', 'display_url': 'alpha.sanostro.com', 'indices': [0, 23]}]","[{'url': 'https://t.co/pqtg5q3JSM', 'expanded_url': 'http://alpha.sanostro.com', 'display_url': 'alpha.sanostro.com', 'indices': [53, 76]}]",False,58,283,0,Tue Sep 30 10:06:18 +0000 2014,452,,,False,False,1077,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1079764386137493504/HqOS-ZFg_normal.jpg,https://pbs.twimg.com/profile_images/1079764386137493504/HqOS-ZFg_normal.jpg,https://pbs.twimg.com/profile_banners/2794160177/1546270727,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,2020-10-14 11:15:47,2020-10-14 14:26:36
2020-10-14 11:15:00+00:00,Wed Oct 14 11:15:00 +0000 2020,1316336700122038273,1316336700122038273,$HOV $REGN $FTI $MPWR $RGEN $PAYX $KEY $NOV $PLSE $REGN $SQNS $APLS $MMS $DRQ $TCMD $MGTX// $QQQ $VXRT $DJIA $UVXY… https://t.co/mCtuX5gNF3,True,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,,,,,,,,,False,0,0,False,False,False,en,[],"[{'text': 'HOV', 'indices': [0, 4]}, {'text': 'REGN', 'indices': [5, 10]}, {'text': 'FTI', 'indices': [11, 15]}, {'text': 'MPWR', 'indices': [16, 21]}, {'text': 'RGEN', 'indices': [22, 27]}, {'text': 'PAYX', 'indices': [28, 33]}, {'text': 'KEY', 'indices': [34, 38]}, {'text': 'NOV', 'indices': [39, 43]}, {'text': 'PLSE', 'indices': [44, 49]}, {'text': 'REGN', 'indices': [50, 55]}, {'text': 'SQNS', 'indices': [56, 61]}, {'text': 'APLS', 'indices': [62, 67]}, {'text': 'MMS', 'indices': [68, 72]}, {'text': 'DRQ', 'indices': [73, 77]}, {'text': 'TCMD', 'indices': [78, 83]}, {'text': 'MGTX', 'indices': [84, 89]}, {'text': 'QQQ', 'indices': [92, 96]}, {'text': 'VXRT', 'indices': [97, 102]}, {'text': 'DJIA', 'indices': [103, 108]}, {'text': 'UVXY', 'indices': [109, 114]}]",[],"[{'url': 'https://t.co/mCtuX5gNF3', 'expanded_url': 'https://twitter.com/i/web/status/1316336700122038273', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",en,recent,1309170101715951616,1309170101715951616,Tasha Clayton,TashaCl14800837,,,,,[],False,35,0,1,Thu Sep 24 16:37:43 +0000 2020,0,,,False,False,271,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1309170343958007808/MI9X25MG_normal.jpg,https://pbs.twimg.com/profile_images/1309170343958007808/MI9X25MG_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,2020-10-14 11:15:00,2020-10-14 14:26:36
