created_at,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,possibly_sensitive,entities.media,extended_entities.media,date_time,fetched_at
2020-10-12 13:55:14+00:00,Mon Oct 12 13:55:14 +0000 2020,1315652247187976199,1315652247187976199,"Insider's Club:

$JD 80c bot at 1.5
Now at 3.5
(+133% gain)💰

$VIX $SPY $QQQ $TSLA $NKLA $GE $SHOP $SPOT $WKHS… https://t.co/7Y4NdayBkP",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],"[{'text': 'JD', 'indices': [17, 20]}, {'text': 'VIX', 'indices': [62, 66]}, {'text': 'SPY', 'indices': [67, 71]}, {'text': 'QQQ', 'indices': [72, 76]}, {'text': 'TSLA', 'indices': [77, 82]}, {'text': 'NKLA', 'indices': [83, 88]}, {'text': 'GE', 'indices': [89, 92]}, {'text': 'SHOP', 'indices': [93, 98]}, {'text': 'SPOT', 'indices': [99, 104]}, {'text': 'WKHS', 'indices': [105, 110]}]",[],"[{'url': 'https://t.co/7Y4NdayBkP', 'expanded_url': 'https://twitter.com/i/web/status/1315652247187976199', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",en,recent,1307866904040624129,1307866904040624129,Swing Capital,SwingCapitalCo,,Former Bulge Bracket equities analyst | L/S fundamental + technical analysis | Not investment advice,,[],False,553,0,2,Mon Sep 21 02:19:10 +0000 2020,12,,,False,False,203,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1309302209637576706/G4CdMHpi_normal.jpg,https://pbs.twimg.com/profile_images/1309302209637576706/G4CdMHpi_normal.jpg,https://pbs.twimg.com/profile_banners/1307866904040624129/1600845203,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,False,,,2020-10-12 13:55:14,2020-10-12 16:55:27
2020-10-12 13:48:06+00:00,Mon Oct 12 13:48:06 +0000 2020,1315650454827589635,1315650454827589635,"$WKHS 25c from 1.3
to 5.6 now 
(+330% gain)
💰 

You could have easily paid for your monthly access to the Insider's… https://t.co/KQw4h5esIc",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,en,[],"[{'text': 'WKHS', 'indices': [0, 5]}]",[],"[{'url': 'https://t.co/KQw4h5esIc', 'expanded_url': 'https://twitter.com/i/web/status/1315650454827589635', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",en,recent,1307866904040624129,1307866904040624129,Swing Capital,SwingCapitalCo,,Former Bulge Bracket equities analyst | L/S fundamental + technical analysis | Not investment advice,,[],False,552,0,2,Mon Sep 21 02:19:10 +0000 2020,12,,,False,False,202,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1309302209637576706/G4CdMHpi_normal.jpg,https://pbs.twimg.com/profile_images/1309302209637576706/G4CdMHpi_normal.jpg,https://pbs.twimg.com/profile_banners/1307866904040624129/1600845203,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,False,,,2020-10-12 13:48:06,2020-10-12 16:49:35
2020-10-12 13:43:32+00:00,Mon Oct 12 13:43:32 +0000 2020,1315649305668210689,1315649305668210689,"$ETSY , $TWTR 52 Weeks HIGH !",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,en,[],"[{'text': 'ETSY', 'indices': [0, 5]}, {'text': 'TWTR', 'indices': [8, 13]}]",[],[],en,recent,450797752,450797752,The Advisor,mustafa0h,No Where!,"Interested in Soccers, specially Real Madrid, Politics , World Economy and funny Tweets!",,[],False,1099,679,10,Fri Dec 30 17:31:55 +0000 2011,8676,,,True,False,15365,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1315429709421981698/XerHbwXj_normal.jpg,https://pbs.twimg.com/profile_images/1315429709421981698/XerHbwXj_normal.jpg,https://pbs.twimg.com/profile_banners/450797752/1590668585,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,2020-10-12 13:43:32,2020-10-12 16:47:12
2020-10-12 13:41:11+00:00,Mon Oct 12 13:41:11 +0000 2020,1315648713717690368,1315648713717690368,$Etsy jumped for $150 ... knocked down about 149.58 !!! Still a nice play,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.314604064789889e+18,1314604064789889024,1.2759523527851377e+18,1275952352785137665,mgemini23tr8des,,,,,False,0,0,False,False,en,[],"[{'text': 'Etsy', 'indices': [0, 5]}]",[],[],en,recent,1275952352785137665,1275952352785137665,Mgemini23tr8des,mgemini23tr8des,,"I sense where there's money to be made in the market like blood in the water, come swim with me. Not a financial advisor. Do your DD",,[],False,15,75,0,Thu Jun 25 00:46:01 +0000 2020,730,,,False,False,138,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1275962793296945152/GbvdADRE_normal.jpg,https://pbs.twimg.com/profile_images/1275962793296945152/GbvdADRE_normal.jpg,https://pbs.twimg.com/profile_banners/1275952352785137665/1593051033,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,2020-10-12 13:41:11,2020-10-12 16:47:12
2020-10-12 13:35:16+00:00,Mon Oct 12 13:35:16 +0000 2020,1315647224727076865,1315647224727076865,"So it's portfolio ATH day?

$ETSY ATH
$PTON ATH
$SQ ATH
$PINS ATH",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,6,False,False,en,[],"[{'text': 'ETSY', 'indices': [28, 33]}, {'text': 'PTON', 'indices': [38, 43]}, {'text': 'SQ', 'indices': [48, 51]}, {'text': 'PINS', 'indices': [56, 61]}]",[],[],en,recent,4765100357,4765100357,Rihard Jarc,RihardJarc,,"Growth tech investor, ex. portfolio manager, CEO at @typlessAPI, @seekingalpha contributor. My tweets are opinions and NOT financial advice. 
StockNewsletter 👇",https://t.co/dmBFgzYgos,[],False,3283,2858,62,Sun Jan 10 14:43:22 +0000 2016,1381,,,False,False,918,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1251462631363403776/r4lpY-WV_normal.jpg,https://pbs.twimg.com/profile_images/1251462631363403776/r4lpY-WV_normal.jpg,https://pbs.twimg.com/profile_banners/4765100357/1595143744,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'https://t.co/dmBFgzYgos', 'expanded_url': 'https://uncoveralpha.com/', 'display_url': 'uncoveralpha.com', 'indices': [0, 23]}]",,,,2020-10-12 13:35:16,2020-10-12 16:47:12
2020-10-12 13:35:10+00:00,Mon Oct 12 13:35:10 +0000 2020,1315647199196438530,1315647199196438530,"This is how I like to start my day! 

ATH in:

$IPOB
$SQ
$ETSY https://t.co/BnUK9NxTyd",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,2,False,False,en,[],"[{'text': 'IPOB', 'indices': [47, 52]}, {'text': 'SQ', 'indices': [53, 56]}, {'text': 'ETSY', 'indices': [57, 62]}]",[],[],en,recent,2782816954,2782816954,BLAM Capital,jablams1,"Port Washington, NY","MBA/CPA specializing in the taxation of hedge fund/PE Management Co’s and GP’s, and their Partners. Tax clients’ aggregate AUM ~85 Billion.",,[],False,1280,413,33,Wed Sep 24 20:19:12 +0000 2014,7313,,,False,False,1586,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1284119925154615303/ggNPksWr_normal.jpg,https://pbs.twimg.com/profile_images/1284119925154615303/ggNPksWr_normal.jpg,https://pbs.twimg.com/profile_banners/2782816954/1594074818,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,False,"[{'id': 1315647195312521216, 'id_str': '1315647195312521216', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/EkIeJ05XgAAFbpl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkIeJ05XgAAFbpl.jpg', 'url': 'https://t.co/BnUK9NxTyd', 'display_url': 'pic.twitter.com/BnUK9NxTyd', 'expanded_url': 'https://twitter.com/jablams1/status/1315647199196438530/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 946, 'h': 2048, 'resize': 'fit'}}}]","[{'id': 1315647195312521216, 'id_str': '1315647195312521216', 'indices': [63, 86], 'media_url': 'http://pbs.twimg.com/media/EkIeJ05XgAAFbpl.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkIeJ05XgAAFbpl.jpg', 'url': 'https://t.co/BnUK9NxTyd', 'display_url': 'pic.twitter.com/BnUK9NxTyd', 'expanded_url': 'https://twitter.com/jablams1/status/1315647199196438530/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 946, 'h': 2048, 'resize': 'fit'}}}]",2020-10-12 13:35:10,2020-10-12 16:47:12
2020-10-12 13:33:20+00:00,Mon Oct 12 13:33:20 +0000 2020,1315646737957126150,1315646737957126150,ATHs — $ETSY $NET $SQ $SE $TWLO $VEEV,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,0,0,False,False,et,[],"[{'text': 'ETSY', 'indices': [7, 12]}, {'text': 'NET', 'indices': [13, 17]}, {'text': 'SQ', 'indices': [18, 21]}, {'text': 'SE', 'indices': [22, 25]}, {'text': 'TWLO', 'indices': [26, 31]}, {'text': 'VEEV', 'indices': [32, 37]}]",[],[],et,recent,904956142434082816,904956142434082816,Venel Carter,venelcarter,🌎,"auditor. entrepreneur. high growth investor 📈 (YTD +328.66%) | #HEATCulture 🔥 — if you know, you know.",,[],False,98,137,1,Tue Sep 05 06:35:32 +0000 2017,803,,,True,False,504,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1167181168900497417/k30VX_jR_normal.jpg,https://pbs.twimg.com/profile_images/1167181168900497417/k30VX_jR_normal.jpg,,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,2020-10-12 13:33:20,2020-10-12 16:47:12
