created_at,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,user.entities.url.urls,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.truncated,retweeted_status.entities.hashtags,retweeted_status.entities.symbols,retweeted_status.entities.user_mentions,retweeted_status.entities.urls,retweeted_status.metadata.iso_language_code,retweeted_status.metadata.result_type,retweeted_status.source,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.description,retweeted_status.user.url,retweeted_status.user.entities.url.urls,retweeted_status.user.entities.description.urls,retweeted_status.user.protected,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.created_at,retweeted_status.user.favourites_count,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.verified,retweeted_status.user.statuses_count,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.is_translation_enabled,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.has_extended_profile,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.translator_type,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.lang,date_time,fetched_at,retweeted_status.possibly_sensitive
2020-10-14 13:52:03+00:00,Wed Oct 14 13:52:03 +0000 2020,1316376222612574212,1316376222612574212,Long in order of size - $NVDA $SE $SHOP $TTD $AMZN $ZM $ADBE $DOCU $FSLY $NOW $SQ $TSLA $CRWD $DDOG $Z $GRVY $BAND… https://t.co/DYNZQsUj7n,True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,en,[],"[{'text': 'NVDA', 'indices': [24, 29]}, {'text': 'SE', 'indices': [30, 33]}, {'text': 'SHOP', 'indices': [34, 39]}, {'text': 'TTD', 'indices': [40, 44]}, {'text': 'AMZN', 'indices': [45, 50]}, {'text': 'ZM', 'indices': [51, 54]}, {'text': 'ADBE', 'indices': [55, 60]}, {'text': 'DOCU', 'indices': [61, 66]}, {'text': 'FSLY', 'indices': [67, 72]}, {'text': 'NOW', 'indices': [73, 77]}, {'text': 'SQ', 'indices': [78, 81]}, {'text': 'TSLA', 'indices': [82, 87]}, {'text': 'CRWD', 'indices': [88, 93]}, {'text': 'DDOG', 'indices': [94, 99]}, {'text': 'Z', 'indices': [100, 102]}, {'text': 'GRVY', 'indices': [103, 108]}, {'text': 'BAND', 'indices': [109, 114]}]",[],"[{'url': 'https://t.co/DYNZQsUj7n', 'expanded_url': 'https://twitter.com/i/web/status/1316376222612574212', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]",en,recent,46482960,46482960,Harold,pat_hm,,sports and stocks 🌎,,[],False,971,490,58,Thu Jun 11 20:31:50 +0000 2009,134399,,,True,False,34695,,False,False,False,071529,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/1259368304499494912/p1i5QwQX_normal.jpg,https://pbs.twimg.com/profile_images/1259368304499494912/p1i5QwQX_normal.jpg,1809E6,256AF5,000000,2A6DD1,True,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/46482960/1512105829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-14 13:52:03,2020-10-14 16:52:19,
2020-10-14 13:51:48+00:00,Wed Oct 14 13:51:48 +0000 2020,1316376160549457920,1316376160549457920,"RT @BSchulz33868165: Keep your eyes on these guys.  They look like springboards ready to pop.

$NVAX $LVGO $W $TSLA $CELH $MRNA $SOHU $NIO…",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,38,0,False,False,,en,[],"[{'text': 'NVAX', 'indices': [95, 100]}, {'text': 'LVGO', 'indices': [101, 106]}, {'text': 'W', 'indices': [107, 109]}, {'text': 'TSLA', 'indices': [110, 115]}, {'text': 'CELH', 'indices': [116, 121]}, {'text': 'MRNA', 'indices': [122, 127]}, {'text': 'SOHU', 'indices': [128, 133]}]","[{'screen_name': 'BSchulz33868165', 'name': 'Brad Schulz (Brad-Ass) 😠', 'id': 1092235178976587776, 'id_str': '1092235178976587776', 'indices': [3, 19]}]",[],en,recent,249444811,249444811,DDV,Zoeminican,,,,[],False,208,268,1,Wed Feb 09 02:01:32 +0000 2011,2045,,,False,False,5880,,False,False,False,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,False,http://pbs.twimg.com/profile_images/1215056329922039813/q_kqDov1_normal.jpg,https://pbs.twimg.com/profile_images/1215056329922039813/q_kqDov1_normal.jpg,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/249444811/1593684500,Tue Oct 13 01:14:00 +0000 2020,1.315823064546861e+18,1315823064546861056,"Keep your eyes on these guys.  They look like springboards ready to pop.

$NVAX $LVGO $W $TSLA $CELH $MRNA $SOHU… https://t.co/NfXiUeC2Y1",True,[],"[{'text': 'NVAX', 'indices': [74, 79]}, {'text': 'LVGO', 'indices': [80, 85]}, {'text': 'W', 'indices': [86, 88]}, {'text': 'TSLA', 'indices': [89, 94]}, {'text': 'CELH', 'indices': [95, 100]}, {'text': 'MRNA', 'indices': [101, 106]}, {'text': 'SOHU', 'indices': [107, 112]}]",[],"[{'url': 'https://t.co/NfXiUeC2Y1', 'expanded_url': 'https://twitter.com/i/web/status/1315823064546861056', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,1.0922351789765878e+18,1092235178976587776,Brad Schulz (Brad-Ass) 😠,BSchulz33868165,"San Carlos, CA",Independent Database Developer for 40 years. Used to maintain technical analysis website (see link below).,https://t.co/7yI8Usd92M,"[{'url': 'https://t.co/7yI8Usd92M', 'expanded_url': 'http://stockciphering.com', 'display_url': 'stockciphering.com', 'indices': [0, 23]}]",[],False,5619.0,147.0,113.0,Mon Feb 04 01:35:34 +0000 2019,6293.0,,,False,False,8922.0,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1093269975282810880/-VY_-10x_normal.jpg,https://pbs.twimg.com/profile_images/1093269975282810880/-VY_-10x_normal.jpg,https://pbs.twimg.com/profile_banners/1092235178976587776/1590329811,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,False,38.0,233.0,False,False,en,2020-10-14 13:51:48,2020-10-14 16:52:19,False
2020-10-14 13:51:42+00:00,Wed Oct 14 13:51:42 +0000 2020,1316376136524406796,1316376136524406796,""" $GOLD is a #Currency"" (2014)

-Fed Chair Greenspan 1987-2006

$dxy $gdx $gld $slv $cgc $aapl $msft $tsla $amzn… https://t.co/2oeykz0r9l",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,"[{'text': 'Currency', 'indices': [13, 22]}]","[{'text': 'GOLD', 'indices': [2, 7]}, {'text': 'dxy', 'indices': [64, 68]}, {'text': 'gdx', 'indices': [69, 73]}, {'text': 'gld', 'indices': [74, 78]}, {'text': 'slv', 'indices': [79, 83]}, {'text': 'cgc', 'indices': [84, 88]}, {'text': 'aapl', 'indices': [89, 94]}, {'text': 'msft', 'indices': [95, 100]}, {'text': 'tsla', 'indices': [101, 106]}, {'text': 'amzn', 'indices': [107, 112]}]",[],"[{'url': 'https://t.co/2oeykz0r9l', 'expanded_url': 'https://twitter.com/i/web/status/1316376136524406796', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]",en,recent,1293652958689873920,1293652958689873920,Ben Johnson,BenJohn05984059,,,,[],False,64,363,1,Wed Aug 12 20:58:10 +0000 2020,262,,,False,False,1828,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1293653069889232898/V8uHyngy_normal.jpg,https://pbs.twimg.com/profile_images/1293653069889232898/V8uHyngy_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-14 13:51:42,2020-10-14 16:52:19,
2020-10-14 13:51:37+00:00,Wed Oct 14 13:51:37 +0000 2020,1316376113908768768,1316376113908768768,"RT @WishingWealth: $LVGO, $RH and $ZM have WGB (weekly green bar), are on launch pad https://t.co/kAW3owInFL",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,2,0,False,False,False,en,[],"[{'text': 'LVGO', 'indices': [19, 24]}, {'text': 'RH', 'indices': [26, 29]}, {'text': 'ZM', 'indices': [34, 37]}]","[{'screen_name': 'WishingWealth', 'name': 'Dr. Eric Wish', 'id': 23374799, 'id_str': '23374799', 'indices': [3, 17]}]","[{'url': 'https://t.co/kAW3owInFL', 'expanded_url': 'https://ift.tt/37aF7MC', 'display_url': 'ift.tt/37aF7MC', 'indices': [85, 108]}]",en,recent,1200051425251938305,1200051425251938305,Endo1WH,Endo1W,,"Care for life, love to eat/travel and spend time w/ friends/family",,[],False,34,155,0,Thu Nov 28 13:59:26 +0000 2019,14448,,,False,False,12159,,False,False,False,F5F8FA,,,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,True,False,False,False,none,,,Wed Oct 14 03:02:48 +0000 2020,1.3162128358070436e+18,1316212835807043584,"$LVGO, $RH and $ZM have WGB (weekly green bar), are on launch pad https://t.co/kAW3owInFL",False,[],"[{'text': 'LVGO', 'indices': [0, 5]}, {'text': 'RH', 'indices': [7, 10]}, {'text': 'ZM', 'indices': [15, 18]}]",[],"[{'url': 'https://t.co/kAW3owInFL', 'expanded_url': 'https://ift.tt/37aF7MC', 'display_url': 'ift.tt/37aF7MC', 'indices': [66, 89]}]",en,recent,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",,,,,,23374799.0,23374799,Dr. Eric Wish,WishingWealth,Maryland,I am also Sir SilentKnight; teach technical analysis at local university; 50+ yrs experience trading,http://t.co/2v0MdO7gGj,"[{'url': 'http://t.co/2v0MdO7gGj', 'expanded_url': 'http://wishingwealthblog.com/', 'display_url': 'wishingwealthblog.com', 'indices': [0, 22]}]",[],False,6337.0,34.0,151.0,Mon Mar 09 00:07:41 +0000 2009,146.0,,,False,False,2851.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/2403686974/4xl9dpv5matrdr8b5g7x_normal.jpeg,https://pbs.twimg.com/profile_images/2403686974/4xl9dpv5matrdr8b5g7x_normal.jpeg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,2.0,40.0,False,False,en,2020-10-14 13:51:37,2020-10-14 16:52:19,False
2020-10-14 13:51:32+00:00,Wed Oct 14 13:51:32 +0000 2020,1316376092580573185,1316376092580573185,"RT @BrandonVanZee: 10/13/20 - View today's #MarketOutlook from 
@Market_Scholars

https://t.co/coksxVDT8H

Mentioned: $SPY $DIA $QQQ $SPX $…",False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,28,0,False,False,False,en,"[{'text': 'MarketOutlook', 'indices': [43, 57]}]","[{'text': 'SPY', 'indices': [118, 122]}, {'text': 'DIA', 'indices': [123, 127]}, {'text': 'QQQ', 'indices': [128, 132]}, {'text': 'SPX', 'indices': [133, 137]}]","[{'screen_name': 'BrandonVanZee', 'name': '𝐁𝐫𝐚𝐧𝐝𝐨𝐧 𝐕𝐚𝐧 𝐙𝐞𝐞', 'id': 351124316, 'id_str': '351124316', 'indices': [3, 17]}, {'screen_name': 'Market_Scholars', 'name': 'Market Scholars', 'id': 926533052527812610, 'id_str': '926533052527812610', 'indices': [64, 80]}]","[{'url': 'https://t.co/coksxVDT8H', 'expanded_url': 'https://www.marketscholars.com/2020/10/13/market-outlook-10-13-20/', 'display_url': 'marketscholars.com/2020/10/13/mar…', 'indices': [82, 105]}]",en,recent,1707602023,1707602023,Ray Webb,MisterRayW,,,,[],False,16,23,0,Wed Aug 28 15:25:45 +0000 2013,4523,,,False,False,1696,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,Tue Oct 13 22:40:58 +0000 2020,1.3161469427751567e+18,1316146942775156736,"10/13/20 - View today's #MarketOutlook from 
@Market_Scholars

https://t.co/coksxVDT8H

Mentioned: $SPY $DIA $QQQ… https://t.co/QV4lrOhkEh",True,"[{'text': 'MarketOutlook', 'indices': [24, 38]}]","[{'text': 'SPY', 'indices': [99, 103]}, {'text': 'DIA', 'indices': [104, 108]}, {'text': 'QQQ', 'indices': [109, 113]}]","[{'screen_name': 'Market_Scholars', 'name': 'Market Scholars', 'id': 926533052527812610, 'id_str': '926533052527812610', 'indices': [45, 61]}]","[{'url': 'https://t.co/coksxVDT8H', 'expanded_url': 'https://www.marketscholars.com/2020/10/13/market-outlook-10-13-20/', 'display_url': 'marketscholars.com/2020/10/13/mar…', 'indices': [63, 86]}, {'url': 'https://t.co/QV4lrOhkEh', 'expanded_url': 'https://twitter.com/i/web/status/1316146942775156736', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,351124316.0,351124316,𝐁𝐫𝐚𝐧𝐝𝐨𝐧 𝐕𝐚𝐧 𝐙𝐞𝐞,BrandonVanZee,SD ➡️ MN ➡️ CA ➡️ NE ➡️ UT,"Co-Founder: @Market_Scholars 📈 Alum: @TDAmeritrade, @RBCwealth, @USD 🎓 Dividend Growth Investing Stocks & Options Trading #MarketOutlook #SectorSelector #9at9",https://t.co/toVRNJTJSM,"[{'url': 'https://t.co/toVRNJTJSM', 'expanded_url': 'http://www.marketscholars.com', 'display_url': 'marketscholars.com', 'indices': [0, 23]}]",[],False,8498.0,1241.0,115.0,Mon Aug 08 20:37:16 +0000 2011,43848.0,,,True,False,13003.0,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1210052215513051137/35Rp6hxa_normal.jpg,https://pbs.twimg.com/profile_images/1210052215513051137/35Rp6hxa_normal.jpg,https://pbs.twimg.com/profile_banners/351124316/1517335242,FF6600,000000,000000,000000,False,False,False,False,False,False,False,none,,,,,False,28.0,101.0,False,False,en,2020-10-14 13:51:32,2020-10-14 16:52:19,False
2020-10-14 13:51:31+00:00,Wed Oct 14 13:51:31 +0000 2020,1316376090152038400,1316376090152038400,$ROKU $ZM fukin idiots holdin thu bag up here haha,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,pl,[],"[{'text': 'ROKU', 'indices': [0, 5]}, {'text': 'ZM', 'indices': [6, 9]}]",[],[],pl,recent,3225468232,3225468232,nobullshytrading,nobullshytrader,PONZIVILLE,direction,https://t.co/UVRrdtc7pQ,[],False,1474,0,32,Thu Apr 30 22:21:25 +0000 2015,0,,,False,False,50660,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/986977810353799169/WhumYsu7_normal.jpg,https://pbs.twimg.com/profile_images/986977810353799169/WhumYsu7_normal.jpg,89C9FA,000000,000000,000000,False,False,False,False,False,False,False,none,"[{'url': 'https://t.co/UVRrdtc7pQ', 'expanded_url': 'https://www.tradingview.com/u/nobullshytrader0/#published-charts', 'display_url': 'tradingview.com/u/nobullshytra…', 'indices': [0, 23]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-14 13:51:31,2020-10-14 16:52:19,
2020-10-14 13:51:29+00:00,Wed Oct 14 13:51:29 +0000 2020,1316376081222512646,1316376081222512646,"RT @BrianFeroldi: 10 Biggest, Debt-Free Companies

1: $FB
2: $ACN 
3: $ZM
4: $SHOP
5: $ISRG 
6: $NTES
7: $ZTO
8: $LULU
9: $MNST
10: $VEEV",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,,,,,False,80,0,False,False,,en,[],"[{'text': 'FB', 'indices': [54, 57]}, {'text': 'ACN', 'indices': [61, 65]}, {'text': 'ZM', 'indices': [70, 73]}, {'text': 'SHOP', 'indices': [77, 82]}, {'text': 'ISRG', 'indices': [86, 91]}, {'text': 'NTES', 'indices': [96, 101]}, {'text': 'ZTO', 'indices': [105, 109]}, {'text': 'LULU', 'indices': [113, 118]}, {'text': 'MNST', 'indices': [122, 127]}, {'text': 'VEEV', 'indices': [132, 137]}]","[{'screen_name': 'BrianFeroldi', 'name': 'Brian Feroldi', 'id': 61558281, 'id_str': '61558281', 'indices': [3, 16]}]",[],en,recent,900447277629812739,900447277629812739,Remy Buxaplenty,BitcoinJay,Transcendence.,฿agFlippersAnonymous™ | Hal Finney Fan Account. |,,[],False,1130,909,21,Wed Aug 23 19:58:55 +0000 2017,18546,,,False,False,28075,,False,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1267892291697545217/zqGqs2OI_normal.jpg,https://pbs.twimg.com/profile_images/1267892291697545217/zqGqs2OI_normal.jpg,ABB8C2,000000,000000,000000,False,False,False,False,False,False,False,none,,https://pbs.twimg.com/profile_banners/900447277629812739/1503519838,Tue Oct 06 20:29:00 +0000 2020,1.3135770155056783e+18,1313577015505678336,"10 Biggest, Debt-Free Companies

1: $FB
2: $ACN 
3: $ZM
4: $SHOP
5: $ISRG 
6: $NTES
7: $ZTO
8: $LULU
9: $MNST
10: $VEEV",False,[],"[{'text': 'FB', 'indices': [36, 39]}, {'text': 'ACN', 'indices': [43, 47]}, {'text': 'ZM', 'indices': [52, 55]}, {'text': 'SHOP', 'indices': [59, 64]}, {'text': 'ISRG', 'indices': [68, 73]}, {'text': 'NTES', 'indices': [78, 83]}, {'text': 'ZTO', 'indices': [87, 91]}, {'text': 'LULU', 'indices': [95, 100]}, {'text': 'MNST', 'indices': [104, 109]}, {'text': 'VEEV', 'indices': [114, 119]}]",[],[],en,recent,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,61558281.0,61558281,Brian Feroldi,BrianFeroldi,,My Mission: To Spread Financial Wellness / @themotleyfool writer & Fool Live host. Top tweets emailed daily: https://t.co/EFulXdAZUK,https://t.co/RIrejZcaoz,"[{'url': 'https://t.co/RIrejZcaoz', 'expanded_url': 'https://www.instagram.com/long.term.mindset/', 'display_url': 'instagram.com/long.term.mind…', 'indices': [0, 23]}]","[{'url': 'https://t.co/EFulXdAZUK', 'expanded_url': 'http://brianferoldi.substack.com', 'display_url': 'brianferoldi.substack.com', 'indices': [109, 132]}]",False,47976.0,398.0,1005.0,Thu Jul 30 18:20:35 +0000 2009,4963.0,,,False,False,7790.0,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1263112447591940096/vaCvm0Y0_normal.jpg,https://pbs.twimg.com/profile_images/1263112447591940096/vaCvm0Y0_normal.jpg,https://pbs.twimg.com/profile_banners/61558281/1601117414,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,,,False,80.0,478.0,False,False,en,2020-10-14 13:51:29,2020-10-14 16:52:19,
2020-10-14 13:51:03+00:00,Wed Oct 14 13:51:03 +0000 2020,1316375972720115715,1316375972720115715,"https://t.co/7tS9O1mnHk $1,650 loss in $ZM Failed follow through over yesterdays gains. Out for a loss.",False,"<a href=""https://profit.ly"" rel=""nofollow"">Profit.ly</a>",,,,,,,,,,False,0,0,False,False,False,en,[],"[{'text': 'ZM', 'indices': [39, 42]}]",[],"[{'url': 'https://t.co/7tS9O1mnHk', 'expanded_url': 'https://profit.ly/1N1PQ2', 'display_url': 'profit.ly/1N1PQ2', 'indices': [0, 23]}]",en,recent,2376481361,2376481361,Matt Wolford,mattrick_04,,Software Engineer,,[],False,54,129,0,Sun Mar 02 16:59:02 +0000 2014,1466,,,True,False,1508,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/945140699497934848/mTGuoPmt_normal.jpg,https://pbs.twimg.com/profile_images/945140699497934848/mTGuoPmt_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-14 13:51:03,2020-10-14 16:51:10,
2020-10-14 13:50:56+00:00,Wed Oct 14 13:50:56 +0000 2020,1316375941183045632,1316375941183045632,@smarter411 is there bad news for $ZM?,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,1137278262.0,1137278262,smarter411,,,,,False,0,0,False,False,,en,[],"[{'text': 'ZM', 'indices': [34, 37]}]","[{'screen_name': 'smarter411', 'name': 'Sam P', 'id': 1137278262, 'id_str': '1137278262', 'indices': [0, 11]}]",[],en,recent,1269118664,1269118664,Buffett Value Stocks,TopCatInvesting,,I use a Buffet Value Formula to look for fundamentally strong but undervalued stocks based on 15 financial metrics. Follow my ACTUAL trades on my website.,http://t.co/GbD5EU7qKP,[],False,180,70,6,Fri Mar 15 07:48:08 +0000 2013,122,,,False,False,665,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3382260537/48a15d0650832bb77ca506d812666a1b_normal.jpeg,https://pbs.twimg.com/profile_images/3382260537/48a15d0650832bb77ca506d812666a1b_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'url': 'http://t.co/GbD5EU7qKP', 'expanded_url': 'http://topcatinvesting.com', 'display_url': 'topcatinvesting.com', 'indices': [0, 22]}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-14 13:50:56,2020-10-14 16:51:10,
