created_at,created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,entities.media,extended_entities.media,date_time,fetched_at
2020-10-12 01:49:08+00:00,Mon Oct 12 01:49:08 +0000 2020,1315469521885384710,1315469521885384710,"$HIBB's Aroon indicator reaches into Uptrend on October 9, 2020. View odds for this and other indicators:… https://t.co/dC6szqcvPD",True,"<a href=""https://tickeron.com"" rel=""nofollow"">Tickeron</a>",,,,,,,,,,False,0,0,False,False,False,en,[],"[{'text': 'HIBB', 'indices': [0, 5]}]",[],"[{'url': 'https://t.co/dC6szqcvPD', 'expanded_url': 'https://twitter.com/i/web/status/1315469521885384710', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [107, 130]}]",en,recent,374729426,374729426,Tickeron,Tickeron,"Sunnyvale, CA",Follow us to receive trading signals from our A.I.,https://t.co/zOu1QMv33R,"[{'url': 'https://t.co/zOu1QMv33R', 'expanded_url': 'https://ilikeai.tickeron.com', 'display_url': 'ilikeai.tickeron.com', 'indices': [0, 23]}]",[],False,6557,778,128,Fri Sep 16 20:46:39 +0000 2011,51,,,False,False,859756,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/881978009279881216/7fnZZ_Pl_normal.jpg,https://pbs.twimg.com/profile_images/881978009279881216/7fnZZ_Pl_normal.jpg,https://pbs.twimg.com/profile_banners/374729426/1558729167,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,2020-10-12 01:49:08,2020-10-12 16:47:10
2020-10-11 21:41:23+00:00,Sun Oct 11 21:41:23 +0000 2020,1315407171132162048,1315407171132162048,$HIBB 52 week highs $XLY $XRT https://t.co/9bUcqACsrv,False,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,False,en,[],"[{'text': 'HIBB', 'indices': [0, 5]}, {'text': 'XLY', 'indices': [20, 24]}, {'text': 'XRT', 'indices': [25, 29]}]",[],[],en,recent,250289744,250289744,JP,JPMGGA,California,"If you're looking at my Bio, please see the pinned tweet.",,,[],False,482,591,35,Thu Feb 10 20:10:31 +0000 2011,70296,,,False,False,40467,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/936423673069674497/3KvyWgFW_normal.jpg,https://pbs.twimg.com/profile_images/936423673069674497/3KvyWgFW_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,"[{'id': 1315407040156590080, 'id_str': '1315407040156590080', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EkFDu9OU4AA6SVu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkFDu9OU4AA6SVu.jpg', 'url': 'https://t.co/9bUcqACsrv', 'display_url': 'pic.twitter.com/9bUcqACsrv', 'expanded_url': 'https://twitter.com/JPMGGA/status/1315407171132162048/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 670, 'h': 420, 'resize': 'fit'}, 'large': {'w': 670, 'h': 420, 'resize': 'fit'}, 'medium': {'w': 670, 'h': 420, 'resize': 'fit'}}}]","[{'id': 1315407040156590080, 'id_str': '1315407040156590080', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/EkFDu9OU4AA6SVu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EkFDu9OU4AA6SVu.jpg', 'url': 'https://t.co/9bUcqACsrv', 'display_url': 'pic.twitter.com/9bUcqACsrv', 'expanded_url': 'https://twitter.com/JPMGGA/status/1315407171132162048/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 670, 'h': 420, 'resize': 'fit'}, 'large': {'w': 670, 'h': 420, 'resize': 'fit'}, 'medium': {'w': 670, 'h': 420, 'resize': 'fit'}}}]",2020-10-11 21:41:23,2020-10-12 16:47:10
2020-10-11 20:55:43+00:00,Sun Oct 11 20:55:43 +0000 2020,1315395677472452614,1315395677472452614,"WL this wk 12/10: $HIBB $TXG $LMND $API $U (could break above ATH) 
$AMZN (breakout with vol, Prime day upcoming)… https://t.co/aMYcHcgvrD",True,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,,,,,False,0,0,False,False,,en,[],"[{'text': 'HIBB', 'indices': [18, 23]}, {'text': 'TXG', 'indices': [24, 28]}, {'text': 'LMND', 'indices': [29, 34]}, {'text': 'API', 'indices': [35, 39]}, {'text': 'U', 'indices': [40, 42]}, {'text': 'AMZN', 'indices': [68, 73]}]",[],"[{'url': 'https://t.co/aMYcHcgvrD', 'expanded_url': 'https://twitter.com/i/web/status/1315395677472452614', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",en,recent,2291971207,2291971207,Zhi Qi 📈🎲,toh_zhiqi,,A speculator. My ideas & thoughts on trading/ sports betting. so that i can look back and see how wrong i were.,,,[],False,32,319,0,Wed Jan 15 01:39:00 +0000 2014,588,,,False,False,50,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,True,False,False,False,none,,,2020-10-11 20:55:43,2020-10-12 16:47:10
2020-10-11 20:53:39+00:00,Sun Oct 11 20:53:39 +0000 2020,1315395160193273857,1315395160193273857,short squeeze leaders s  $PGEN $ENDP $BE $JKS $OCUL $NTLA $AR $PLUG $CGC $SPWR $NLS $HIBB $BHVN $GRWG $TGTX $APPN… https://t.co/AJ62Op8fvL,True,"<a href=""http://investorshub.advfn.com"" rel=""nofollow"">Investors Hub Post Tweeter</a>",,,,,,,,,,False,0,2,False,False,False,de,[],"[{'text': 'PGEN', 'indices': [25, 30]}, {'text': 'ENDP', 'indices': [31, 36]}, {'text': 'BE', 'indices': [37, 40]}, {'text': 'JKS', 'indices': [41, 45]}, {'text': 'OCUL', 'indices': [46, 51]}, {'text': 'NTLA', 'indices': [52, 57]}, {'text': 'AR', 'indices': [58, 61]}, {'text': 'PLUG', 'indices': [62, 67]}, {'text': 'CGC', 'indices': [68, 72]}, {'text': 'SPWR', 'indices': [73, 78]}, {'text': 'NLS', 'indices': [79, 83]}, {'text': 'HIBB', 'indices': [84, 89]}, {'text': 'BHVN', 'indices': [90, 95]}, {'text': 'GRWG', 'indices': [96, 101]}, {'text': 'TGTX', 'indices': [102, 107]}, {'text': 'APPN', 'indices': [108, 113]}]",[],"[{'url': 'https://t.co/AJ62Op8fvL', 'expanded_url': 'https://twitter.com/i/web/status/1315395160193273857', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]",de,recent,524768352,524768352,Chris “Showtime” Long,autumnsdad1,Massachusetts ,Part time stock trader...part time actor..part time comic part time dad..whatever the voices in my head tell me...whats that?  You need to speak up..,https://t.co/DRSIRWanxR,"[{'url': 'https://t.co/DRSIRWanxR', 'expanded_url': 'https://investorshub.advfn.com/00-stocks-with-high-volume-breakout-above-50-day-ma-28988/', 'display_url': 'investorshub.advfn.com/00-stocks-with…', 'indices': [0, 23]}]",[],False,2782,2854,27,Wed Mar 14 21:55:18 +0000 2012,16990,,,False,False,45223,,False,False,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1309607271689785347/9dzyzdFk_normal.jpg,https://pbs.twimg.com/profile_images/1309607271689785347/9dzyzdFk_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,2020-10-11 20:53:39,2020-10-12 16:47:10
2020-10-11 20:00:23+00:00,Sun Oct 11 20:00:23 +0000 2020,1315381752932847618,1315381752932847618,"short squeeze leaders scan $PGEN, $ENDP, $BE, $JKS, $OCUL, $NTLA, $AR, $PLUG, $CGC, $SPWR, $NLS, $HIBB, $BHVN,… https://t.co/3imUODVEC6",True,"<a href=""https://io-discord-bot.herokuapp.com/"" rel=""nofollow"">iotrader-discord-bot</a>",,,,,,,,,,False,0,2,False,False,False,de,[],"[{'text': 'PGEN', 'indices': [27, 32]}, {'text': 'ENDP', 'indices': [34, 39]}, {'text': 'BE', 'indices': [41, 44]}, {'text': 'JKS', 'indices': [46, 50]}, {'text': 'OCUL', 'indices': [52, 57]}, {'text': 'NTLA', 'indices': [59, 64]}, {'text': 'AR', 'indices': [66, 69]}, {'text': 'PLUG', 'indices': [71, 76]}, {'text': 'CGC', 'indices': [78, 82]}, {'text': 'SPWR', 'indices': [84, 89]}, {'text': 'NLS', 'indices': [91, 95]}, {'text': 'HIBB', 'indices': [97, 102]}, {'text': 'BHVN', 'indices': [104, 109]}]",[],"[{'url': 'https://t.co/3imUODVEC6', 'expanded_url': 'https://twitter.com/i/web/status/1315381752932847618', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]",de,recent,1203844989240795136,1203844989240795136,iotrader-scans,IotraderScans,Arizona,This feed will contain scans auto-generated from my bot.  I use these scan results to generate a watchlist for myself to make trades with real money! (really),,,[],False,999,1,34,Mon Dec 09 01:15:35 +0000 2019,0,,,False,False,1806,,False,False,False,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1203845855180021760/qvI8-pcS_normal.jpg,https://pbs.twimg.com/profile_images/1203845855180021760/qvI8-pcS_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,none,,,2020-10-11 20:00:23,2020-10-12 16:47:10
