,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,interest,change,most_active,event,id,created_at
0,0.0,0.0,0.0,0.0,0.0,4,,"RT @adel24684739: $OSS $HCAC $SPAQ $GEVO 
OSS- Amazing value, favorable price/sales, low float 
HCAC- limited risk on the downside, much po…",False,5,2020-10-14 09:39:18.174426
1,1.0,1.0,1.0,1.0,,4,500.00000000000017,"RT @eWhispers: #earnings season starts Tuesday 

https://t.co/lObOE0dgsr 

$JPM $JNJ $C $BAC $PGR $DAL $BLK $UNH $WFC $GS $FAST $APHA $WBA…",True,5,2020-10-14 10:11:48.754382
2,2.0,2.0,2.0,,,1,,Aphria $APHA Lifted to “Buy” at BidaskClub https://t.co/Jw4a3jhRlK,False,5,2020-10-14 13:25:49.926141
3,3.0,3.0,,,,3,,$AMD $DPHC $CGC $PSTH $FEAC $CRON $LLNW $APHA $ET // $plug $carv $wkhs $rkt $hyln $ibm $regn $AGE $BKYI $FCEL $OEG… https://t.co/MWuGwHh4AF,False,5,2020-10-14 14:27:17.697680
4,4.0,,,,,5,,"RT @BenjaminA_Smith: Canaccord with a Q1 2021 ER preview on $APHA yest. They expect:

- Rec 🌱 sales 20% to 25% QoQ seq to ~C$65.9M 
- Med #…",False,5,2020-10-14 16:31:33.296592
5,,,,,,5,0.0,"RT @BenjaminA_Smith: Canaccord with a Q1 2021 ER preview on $APHA yest. They expect:

- Rec 🌱 sales 20% to 25% QoQ seq to ~C$65.9M 
- Med #…",False,5,2020-10-14 16:52:50.280772
