,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,interest,change,most_active,event,id,created_at
0,0.0,0.0,0.0,0.0,0.0,6,,@MCapital77 @MIcapital2 You would think his colleague Bill Nygren (Oaktree select PM) would be valuing at least… https://t.co/LPtaUCsnmU,False,19,2020-10-14 09:39:18.193375
1,1.0,1.0,1.0,1.0,,4,,"RT @duckman1717: Still some setups out there. Here are some I see: 

$PENN $PYPL $CHGG $ZS $SHOP $YETI $TSLA $NFLX $AMZN $NVDA $AMD $CMG $T…",False,19,2020-10-14 10:11:48.806253
2,2.0,2.0,2.0,,,10,,RT @smbcapital: Some stocks the desk is watching: $IBM $NFLX $MS $CRON $AXSM $WDAY $ADBE,False,19,2020-10-14 13:25:49.996951
3,3.0,3.0,,,,6,,"RT @CattleRob: $CGC can hit $22 resistance, quick analysis:

https://t.co/rx2Xs7IltM

$dxy $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsl…",False,19,2020-10-14 14:27:17.756528
4,4.0,,,,,7,,"$CHWY Alert: Open &gt; 20 day high
$CMG Alert: Open &gt; 20 day high
$COST Alert: Open &gt; 100 day high
$DOCU Alert: Open &gt;… https://t.co/D9OIdg4wpg",False,19,2020-10-14 16:31:33.348453
5,,,,,,9,0.0,RT @rachels_44: Rippers off the open $TSLA $NFLX 🥳 https://t.co/oNELgFfCPc,False,19,2020-10-14 16:52:50.467309
