,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,interest,change,most_active,event,id,created_at
0,0.0,0.0,0.0,0.0,0.0,5,,"RT @saxena_puru: Portfolio update (mid-month) -

$ADYEY $AYX $BABA $CRWD $DAO $DDOG $DKNG $DOCU $FEAC $FROG $FSLY $MELI $OKTA $PLTR $ROKU $…",False,18,2020-10-14 09:39:18.191380
1,1.0,1.0,1.0,1.0,,5,,"RT @duckman1717: Still some setups out there. Here are some I see: 

$PENN $PYPL $CHGG $ZS $SHOP $YETI $TSLA $NFLX $AMZN $NVDA $AMD $CMG $T…",False,18,2020-10-14 10:11:48.801266
2,2.0,2.0,2.0,,,6,,"RT @jaminball: Analyst sentiment on some of the hottest SaaS stocks today:

Zoom $ZM
- 43% Buy
- 50% Hold
- 7% Sell

Datadog $DDOG
- 50% Bu…",False,18,2020-10-14 13:25:49.992002
3,3.0,3.0,,,,5,,"RT @BrandonVanZee: 10/13/20 - View today's #MarketOutlook from 
@Market_Scholars

https://t.co/coksxVDT8H

Mentioned: $SPY $DIA $QQQ $SPX $…",False,18,2020-10-14 14:27:17.752567
4,4.0,,,,,5,,RT @ManicTrading: $ZM - 539.12 528.83 509.70 499.41 480.29,False,18,2020-10-14 16:31:33.344490
5,,,,,,12,0.0,"RT @BrianFeroldi: 10 Biggest, Debt-Free Companies

1: $FB
2: $ACN 
3: $ZM
4: $SHOP
5: $ISRG 
6: $NTES
7: $ZTO
8: $LULU
9: $MNST
10: $VEEV",False,18,2020-10-14 16:52:50.450319
