,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,interest,change,most_active,event,id,created_at
0,0.0,0.0,0.0,0.0,0.0,6,,"RT @saxena_puru: Portfolio update (mid-month) -

$ADYEY $AYX $BABA $CRWD $DAO $DDOG $DKNG $DOCU $FEAC $FROG $FSLY $MELI $OKTA $PLTR $ROKU $…",False,23,2020-10-14 09:39:18.199359
1,1.0,1.0,1.0,1.0,,5,,"RT @MelStone31: $DKNG - 968k share #darkpool print after-hours at $51.18  

Dark pool volume is building at this level &amp; it is currently ac…",False,23,2020-10-14 10:11:48.819210
2,2.0,2.0,2.0,,,6,,"RT @saxena_puru: Portfolio update (mid-month) -

$ADYEY $AYX $BABA $CRWD $DAO $DDOG $DKNG $DOCU $FEAC $FROG $FSLY $MELI $OKTA $PLTR $ROKU $…",False,23,2020-10-14 13:25:50.014904
3,3.0,3.0,,,,6,,RT @InvestorPlace: A protective hedged strategy using $DKNG options can beef up the odds of a winning bet. $WYNN $PENN @Options_CAT https:/…,False,23,2020-10-14 14:27:17.770518
4,4.0,,,,,5,,$DKNG as well if price can build on 51.5,False,23,2020-10-14 16:31:33.362415
5,,,,,,7,0.0,"World Bank approves $12bn to increase COVID vaccine accessibility | News - The WhitePost https://t.co/tozZFnGrta 
|… https://t.co/u98WHTyMkf",False,23,2020-10-14 16:52:50.521130
