,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,interest,change,most_active,event,id,created_at
0,0.0,0.0,0.0,0.0,0.0,5,,"Most profitable trading community
https://t.co/gLBYeXjzUY

$KODK $UAVS $GNUS $GEVO $ZOM $CHGG $DYNT $SPAQ $SPY $AMD… https://t.co/mhWW7UlTHO",False,6,2020-10-14 09:39:18.175423
1,1.0,1.0,1.0,1.0,,5,200.00000000000009,"We give free alerts daily!

FREE CHATROOM LINK IN THE BIO!

$AMZN $DLPN $DYNT $WKHS $NBY $GNUS $CEMI $INO $AAPL… https://t.co/UtQ7RwIW6r",True,6,2020-10-14 10:11:48.758372
2,2.0,2.0,2.0,,,7,,RT @sprtcrdlui: Nice 5 day chart on $FLES . Closed up 25% again. Look for dips to load $BRTXQ $SNVP $RLFTF $MDGS $WKHS $KODK $ABCE $NET $EN…,False,6,2020-10-14 13:25:49.931146
3,3.0,3.0,,,,5,,"RT @DayTraders7: Xtrader trades the best trading group out Discord: 
https://t.co/3rXwuqdcIt
 $ZOM $KTOV $JAKK $IDEX $XSPA $GENE $NSPR $UAV…",False,6,2020-10-14 14:27:17.703665
4,4.0,,,,,5,,RT @BeefEnt: Trader Beef's Sunday #Dividend stock picks! 🌞$Agnc $Aple $Igc $Acb $O $L... https://t.co/bsBEKF7wrn via @YouTube    #beefent $…,False,6,2020-10-14 16:31:33.299584
5,,,,,,7,0.0,"For best alerts daily, join us!

Discord:https://t.co/NrFvsr0dVj

$DSA $KODK $DOW $GNUS $IDEX $boxl $BIOC $TSLA… https://t.co/oUxU8D8m7n",False,6,2020-10-14 16:52:50.293738
